,ID,Title,Webindex,Company,Description,Category,Tokenized_description
609,00610,nurses needed for care homes halifax,71691899,not specified,nurse halifax huddersfield  bradford    per hour care homes reference nuhalch job,healthcare_nursing,"['nurse', 'halifax', 'huddersfield', 'bradford', 'hour', 'care', 'homes', 'reference', 'nuhalch', 'job']"
610,00611,consultant psychiatrist in addictions east ayrshire,68718213,nhs ayrshire and arran,applications are invited for the above post it comes at a time of significant investment for mental health service in general and addiction services in particular you will join the two existing consultants wte  in the specialty and work as part of well developed multi disciplinary and multi agency community services which together provide an extremely comprehensive menu of addiction services the post will be based at crosshouse hospital and cover the community services in the east locality kilmarnock and cumnock this role encompasses primarily community based clinical work as well as rmo responsibility for the detoxification beds based at crosshouse hospital the service is designated to provide an appropriate assessment and treatment function with an emphasis on individuals considered to have serious addition andor mental health problems in terms of both acute and long term clinical management an active academic programme which has full accreditation with the royal college of psychiatrists is in place there are excellent opportunities for research and linkage to academic departments and the development of special interests is strongly encouraged you must hold mrcpsych or equivalent and be fully registered with the gmc with a current licence to practice applicants must also have section  of the mental health care and treatment scotland act  approval or demonstrate a willingness to gain approval following appointment the terms and conditions of service are those determined by the terms and conditions of the new consultant contract scotland  and are offered on a  programmed activity basis opportunities may exist for extra programmed activities and further spas subject to service requirements applicants will be appropriately experienced hold full gmc registration including a licence to practice and must if not already entered be eligible for inclusion in the gmc specialist register those training in the uk who have not completed specialty training are eligible to apply if they have evidence of higher specialist training in general psychiatry with endorsement in substance misuse and the expected cctccst award date is within 6 months of the date of interview non uk applicants are required to demonstrate equivalent training membership of the protection of vulnerable groups pvg scheme is a condition of this post and the successful applicant will require to join the scheme prior to appointment further information on scheme membership is included within the application pack and can also be found at wwwdisclosurescotlandcouk for further information or to arrange an informal visit please contact dr john taylor associate medical director telephone   applications in the form of a current cv with supporting documentary evidence of your entry onto the specialist registercct dateor equivalent training experience along with the names and addresses postal and email of  referees should be submitted to medicalrecruitmentaapctscotnhsuk no later than 25 january 2013 please quote ref no md job packs including job description are available for download at wwwjobsscotnhsuk details of all our medical posts can be found at wwwmedicaljobsscotnhsuk you can also obtain further information about the organisation at wwwnhsaaanetuk we are in the process of amending the online application form please note that the current online application form requests that you supply information regarding sickness absence please do not complete this section as this information does not form part of the initial selection process employer details for further information please refer to the website below,healthcare_nursing,"['applications', 'invited', 'post', 'time', 'significant', 'investment', 'mental', 'health', 'service', 'general', 'addiction', 'services', 'join', 'existing', 'consultants', 'wte', 'specialty', 'work', 'part', 'developed', 'multi', 'disciplinary', 'multi', 'agency', 'community', 'services', 'provide', 'extremely', 'comprehensive', 'menu', 'addiction', 'services', 'post', 'based', 'crosshouse', 'hospital', 'cover', 'community', 'services', 'east', 'locality', 'kilmarnock', 'cumnock', 'role', 'encompasses', 'primarily', 'community', 'based', 'clinical', 'work', 'rmo', 'responsibility', 'detoxification', 'beds', 'based', 'crosshouse', 'hospital', 'service', 'designated', 'provide', 'assessment', 'treatment', 'function', 'emphasis', 'individuals', 'considered', 'addition', 'andor', 'mental', 'health', 'problems', 'terms', 'acute', 'long', 'term', 'clinical', 'management', 'active', 'academic', 'programme', 'full', 'accreditation', 'royal', 'college', 'psychiatrists', 'place', 'excellent', 'opportunities', 'research', 'linkage', 'academic', 'departments', 'development', 'special', 'interests', 'strongly', 'encouraged', 'hold', 'mrcpsych', 'equivalent', 'fully', 'registered', 'gmc', 'current', 'licence', 'practice', 'applicants', 'section', 'mental', 'health', 'care', 'treatment', 'scotland', 'act', 'approval', 'demonstrate', 'willingness', 'gain', 'approval', 'appointment', 'terms', 'conditions', 'service', 'determined', 'terms', 'conditions', 'consultant', 'contract', 'scotland', 'offered', 'programmed', 'activity', 'basis', 'opportunities', 'exist', 'extra', 'programmed', 'activities', 'spas', 'subject', 'service', 'requirements', 'applicants', 'appropriately', 'experienced', 'hold', 'full', 'gmc', 'registration', 'including', 'licence', 'practice', 'entered', 'eligible', 'inclusion', 'gmc', 'specialist', 'register', 'training', 'uk', 'completed', 'specialty', 'training', 'eligible', 'apply', 'evidence', 'higher', 'specialist', 'training', 'general', 'psychiatry', 'endorsement', 'substance', 'misuse', 'expected', 'cctccst', 'award', 'date', 'months', 'date', 'interview', 'uk', 'applicants', 'required', 'demonstrate', 'equivalent', 'training', 'membership', 'protection', 'vulnerable', 'groups', 'pvg', 'scheme', 'condition', 'post', 'successful', 'applicant', 'require', 'join', 'scheme', 'prior', 'appointment', 'information', 'scheme', 'membership', 'included', 'application', 'pack', 'found', 'wwwdisclosurescotlandcouk', 'information', 'arrange', 'informal', 'visit', 'contact', 'dr', 'john', 'taylor', 'associate', 'medical', 'director', 'telephone', 'applications', 'form', 'current', 'cv', 'supporting', 'documentary', 'evidence', 'entry', 'specialist', 'registercct', 'dateor', 'equivalent', 'training', 'experience', 'names', 'addresses', 'postal', 'email', 'referees', 'submitted', 'medicalrecruitmentaapctscotnhsuk', 'january', 'quote', 'ref', 'md', 'job', 'packs', 'including', 'job', 'description', 'download', 'wwwjobsscotnhsuk', 'details', 'medical', 'posts', 'found', 'wwwmedicaljobsscotnhsuk', 'obtain', 'information', 'organisation', 'wwwnhsaaanetuk', 'process', 'amending', 'online', 'application', 'form', 'note', 'current', 'online', 'application', 'form', 'requests', 'supply', 'information', 'sickness', 'absence', 'complete', 'section', 'information', 'form', 'part', 'initial', 'selection', 'process', 'employer', 'details', 'information', 'refer', 'website']"
611,00612,interim service manager disabled children,54929044,not specified,interim service manager  disabled children an experienced service manager is required on an interim basis to lead a child health  disability team the successful candidate will need to provide leadership through a difficult period of change experience of raising performance at the same time as managing morale will be critical experience of managing a child health  disability service would be helpful but more importantly solid case management of lac and cp is particularly relevant you will need to be registered with the hcpc or care council for wales and you will be subject to an enhanced crb disclosure at our expense contact sarah leigh at eden brown today on   or email your cv to sleighedenbrowncom eden brown is committed to equality in the workplace and is an equal opportunity employer eden brown ltd is acting as an employment business in relation to this vacancy,healthcare_nursing,"['interim', 'service', 'manager', 'disabled', 'children', 'experienced', 'service', 'manager', 'required', 'interim', 'basis', 'lead', 'child', 'health', 'disability', 'team', 'successful', 'candidate', 'provide', 'leadership', 'difficult', 'period', 'change', 'experience', 'raising', 'performance', 'time', 'managing', 'morale', 'critical', 'experience', 'managing', 'child', 'health', 'disability', 'service', 'helpful', 'importantly', 'solid', 'case', 'management', 'lac', 'cp', 'relevant', 'registered', 'hcpc', 'care', 'council', 'wales', 'subject', 'enhanced', 'crb', 'disclosure', 'expense', 'contact', 'sarah', 'leigh', 'eden', 'brown', 'today', 'email', 'cv', 'sleighedenbrowncom', 'eden', 'brown', 'committed', 'equality', 'workplace', 'equal', 'opportunity', 'employer', 'eden', 'brown', 'acting', 'employment', 'business', 'relation', 'vacancy']"
612,00613,triage nurse advisor,70090631,not specified,triage nurse advisor sheffield nhs direct sheffield experienced nurse professionals give expert health advice to the nation triage nurse advisors    per hour nhs direct nhsd are currently recruiting triage nurse advisors in sheffield hays healthcare are working exclusively with nhs direct to supply nursing staff nationwide we are looking for nurses interested in working in sheffield working as a nurse telephone advisor you will triage calls from the public nationwide and give health advice reassurance and information using decision assist computer software they will in feb 2013 after a recruitment assessment and there will be two weeks full time paid training and a further 3 week paid full time preceptorship this role is up until june 2013 we immediately need experienced nurses to work a minimum of 30 hours per week for different shifts which include evenings nights weekends and public holidays easter remember if you know a friend or colleague who might be interested in these roles refer them to us and earn yourself a  referral bonus please send an up to date cv to apply or call   for further information,healthcare_nursing,"['triage', 'nurse', 'advisor', 'sheffield', 'nhs', 'direct', 'sheffield', 'experienced', 'nurse', 'professionals', 'give', 'expert', 'health', 'advice', 'nation', 'triage', 'nurse', 'advisors', 'hour', 'nhs', 'direct', 'nhsd', 'recruiting', 'triage', 'nurse', 'advisors', 'sheffield', 'hays', 'healthcare', 'working', 'exclusively', 'nhs', 'direct', 'supply', 'nursing', 'staff', 'nationwide', 'nurses', 'interested', 'working', 'sheffield', 'working', 'nurse', 'telephone', 'advisor', 'triage', 'calls', 'public', 'nationwide', 'give', 'health', 'advice', 'reassurance', 'information', 'decision', 'assist', 'computer', 'software', 'feb', 'recruitment', 'assessment', 'weeks', 'full', 'time', 'paid', 'training', 'week', 'paid', 'full', 'time', 'preceptorship', 'role', 'june', 'immediately', 'experienced', 'nurses', 'work', 'minimum', 'hours', 'week', 'shifts', 'include', 'evenings', 'nights', 'weekends', 'public', 'holidays', 'easter', 'remember', 'friend', 'colleague', 'interested', 'roles', 'refer', 'earn', 'referral', 'bonus', 'send', 'date', 'cv', 'apply', 'call', 'information']"
613,00614,orthopaedic clinical nurse specialist,72609591,hcl permanent,hcl permanent requires a clinical nurse specialist in orthopaedics a fantastic opportunity has arisen working for our client in central london responsibility educational resource for patients and their families support implementation of new services identify areas of service development accountable for clinical practice within your clinical area deliver the highest level of nursing care requirements nmc registration post registration experience  3 years senior level nursing in orthopaedics orthopaedic post grad qualification mentorship course audit and management experience ability to work independently and as part of a team this is a fantastic opportunity to work for a internationally recognised hospital for more information please contact stephanie thunder at hcl permanent on    email stephaniethunderhclplccom,healthcare_nursing,"['hcl', 'permanent', 'requires', 'clinical', 'nurse', 'specialist', 'orthopaedics', 'fantastic', 'opportunity', 'arisen', 'working', 'client', 'central', 'london', 'responsibility', 'educational', 'resource', 'patients', 'families', 'support', 'implementation', 'services', 'identify', 'areas', 'service', 'development', 'accountable', 'clinical', 'practice', 'clinical', 'area', 'deliver', 'highest', 'level', 'nursing', 'care', 'requirements', 'nmc', 'registration', 'post', 'registration', 'experience', 'years', 'senior', 'level', 'nursing', 'orthopaedics', 'orthopaedic', 'post', 'grad', 'qualification', 'mentorship', 'audit', 'management', 'experience', 'ability', 'work', 'independently', 'part', 'team', 'fantastic', 'opportunity', 'work', 'internationally', 'recognised', 'hospital', 'information', 'contact', 'stephanie', 'thunder', 'hcl', 'permanent', 'email', 'stephaniethunderhclplccom']"
614,00615,recruitment fairs,68508976,not specified,aspire housing and personal development service work alongside people to empower them to lead independent lives recruitment fairs aspire have exciting opportunities to join their developing services in north lanarkshire we are looking to recruit enthusiastic flexible and motivated staff to join our teams in the motherwellwishawairdriecoatbridge areas please come along to any of our recruitment days listed below  netherton community centre main hall old manse road wishaw mlew 11am6pm wednesday 3rd january 2013  gartlea community centre main hall 2 hillfoot road airdrie lanarkshire ml6 pl 11am6pm thursday 24th january 2013  cumbernauld new town hall beechwood suite main hall bron way cumbernauld g 1dz 11am6pm friday 25th january 2013 supported living workers  ph supported living assistant  ph fixed term and sessional basis ref rfj2013 hours various to suit the needs of the particular services may include evenings sleepovers nightshift weekends  public holidays come along to our recruitment fairs if successful you could be interviewed on the day and asked to attend a group interview at a further date for further information please visit our website httpwwwaspireinccouknorthlanarkshire3 and ensure you bring correct documentation on the day of the fair pvg check will be requested for the successful applicants aspire is an equal opportunities employer please note no cvs will be accepted wwwaspireinccouk housing  personal development services,healthcare_nursing,"['aspire', 'housing', 'personal', 'development', 'service', 'work', 'alongside', 'people', 'empower', 'lead', 'independent', 'lives', 'recruitment', 'fairs', 'aspire', 'exciting', 'opportunities', 'join', 'developing', 'services', 'north', 'lanarkshire', 'recruit', 'enthusiastic', 'flexible', 'motivated', 'staff', 'join', 'teams', 'motherwellwishawairdriecoatbridge', 'areas', 'recruitment', 'days', 'listed', 'netherton', 'community', 'centre', 'main', 'hall', 'manse', 'road', 'wishaw', 'mlew', 'pm', 'wednesday', 'january', 'gartlea', 'community', 'centre', 'main', 'hall', 'hillfoot', 'road', 'airdrie', 'lanarkshire', 'ml', 'pl', 'pm', 'thursday', 'january', 'cumbernauld', 'town', 'hall', 'beechwood', 'suite', 'main', 'hall', 'bron', 'cumbernauld', 'dz', 'pm', 'friday', 'january', 'supported', 'living', 'workers', 'ph', 'supported', 'living', 'assistant', 'ph', 'fixed', 'term', 'sessional', 'basis', 'ref', 'rfj', 'hours', 'suit', 'services', 'include', 'evenings', 'sleepovers', 'nightshift', 'weekends', 'public', 'holidays', 'recruitment', 'fairs', 'successful', 'interviewed', 'day', 'asked', 'attend', 'group', 'interview', 'date', 'information', 'visit', 'website', 'httpwwwaspireinccouknorthlanarkshire', 'ensure', 'bring', 'correct', 'documentation', 'day', 'fair', 'pvg', 'check', 'requested', 'successful', 'applicants', 'aspire', 'equal', 'opportunities', 'employer', 'note', 'cvs', 'accepted', 'wwwaspireinccouk', 'housing', 'personal', 'development', 'services']"
615,00616,registered general nursergn,66747476,saint martins care ltd,willow green care home on eastbourse road in darlington is seeking a senior nurse to manage our nursing unit we also have openigs for registered general nurses to assist in the running of the unit the role requires the candidate to be enthusiastic and commited to taking to our unit forward experience in working within a care home is preferred but not essential candidates must possess an up to date pin number wage negotiable depending on experience,healthcare_nursing,"['willow', 'green', 'care', 'home', 'eastbourse', 'road', 'darlington', 'seeking', 'senior', 'nurse', 'manage', 'nursing', 'unit', 'openigs', 'registered', 'general', 'nurses', 'assist', 'running', 'unit', 'role', 'requires', 'candidate', 'enthusiastic', 'commited', 'taking', 'unit', 'forward', 'experience', 'working', 'care', 'home', 'preferred', 'essential', 'candidates', 'possess', 'date', 'pin', 'number', 'wage', 'negotiable', 'depending', 'experience']"
616,00617,social service occupational therapist  lincoln,69568536,about health professionals,social service occupational therapist  lincoln our client has a vacancy for a social service occupational therapist to work in lincoln the pay rate for this role is  per hour limited company worker duties   assessing for equipment aids  conducting community assessments  assessing for minor adaptations to patients homes requirements  you must have a relevant qualification in occupational therapy be professionally registered in the area you wish to work and be eligible to work in the uk candidates applying to work in england must hold a hcpc registration you must have a minimum of  year post qualifying experience contact  this vacancy is advertised by glen curtis if you are interested in this vacancy please click the link below to apply now,healthcare_nursing,"['social', 'service', 'occupational', 'therapist', 'lincoln', 'client', 'vacancy', 'social', 'service', 'occupational', 'therapist', 'work', 'lincoln', 'pay', 'rate', 'role', 'hour', 'limited', 'company', 'worker', 'duties', 'assessing', 'equipment', 'aids', 'conducting', 'community', 'assessments', 'assessing', 'minor', 'adaptations', 'patients', 'homes', 'requirements', 'relevant', 'qualification', 'occupational', 'therapy', 'professionally', 'registered', 'area', 'work', 'eligible', 'work', 'uk', 'candidates', 'applying', 'work', 'england', 'hold', 'hcpc', 'registration', 'minimum', 'year', 'post', 'qualifying', 'experience', 'contact', 'vacancy', 'advertised', 'glen', 'curtis', 'interested', 'vacancy', 'click', 'link', 'apply']"
617,00618,quality compliance nurse part time,70205656,velvet7 ltd,our client offers the highest quality of care to dependent older people through care centres across the south of england they are looking for an experience nurse who has a passion for ensuring that quality standards are complied with you will be responsible for undertaking audit and quality improvement monitoring within all the companies care homes the individual they are seeking will be capable of identifying measures for improvement and have the professional credibility and ability to influence their implementation using an empowering approach in support of their care centre managers you will have a sound knowledge of clinical practice governance and risk to enable the organisation to meet compliance of the cqc standards of quality and safety you will be an accomplished clinical nurse and have excellent written and verbal skills experience of audit and good it skills you will be based at the head office in winchester however you will be required to travel to all their care centres you will need to be able to drive and have access to your own car the position is part time 21 hours per week and they are offering a salary of  per annum for any questions please do not hesitate to contact emily on   or to apply please email your up to date cv to,healthcare_nursing,"['client', 'offers', 'highest', 'quality', 'care', 'dependent', 'older', 'people', 'care', 'centres', 'south', 'england', 'experience', 'nurse', 'passion', 'ensuring', 'quality', 'standards', 'complied', 'responsible', 'undertaking', 'audit', 'quality', 'improvement', 'monitoring', 'companies', 'care', 'homes', 'individual', 'seeking', 'capable', 'identifying', 'measures', 'improvement', 'professional', 'credibility', 'ability', 'influence', 'implementation', 'empowering', 'approach', 'support', 'care', 'centre', 'managers', 'sound', 'knowledge', 'clinical', 'practice', 'governance', 'risk', 'enable', 'organisation', 'meet', 'compliance', 'cqc', 'standards', 'quality', 'safety', 'accomplished', 'clinical', 'nurse', 'excellent', 'written', 'verbal', 'skills', 'experience', 'audit', 'good', 'skills', 'based', 'head', 'office', 'winchester', 'required', 'travel', 'care', 'centres', 'drive', 'access', 'car', 'position', 'part', 'time', 'hours', 'week', 'offering', 'salary', 'annum', 'questions', 'hesitate', 'contact', 'emily', 'apply', 'email', 'date', 'cv']"
618,00619,foster carer,72287638,erecruit solutions ltd,a foster carer is sought to join this organisation in kent to provide a safe and secure family home for children and young people in the care system fostering is a highly demanding but extremely rewarding path to take as a foster carer you will act as a parent to the child in your care you will provide a nurturing and welcoming family environment through which a fostered child or young person can flourish and reach their full potential this organisation is a wellestablished independent fostering agency which has been working with local authorities for over 21 years they are now looking for foster carers who are prepared to take other peoples children into their home being responsible for them twentyfourseven title foster carer location kent and surrounding areas salary  per week more for complex  special needs placements benefits extensive benefits package including 2 weeks paid respite plus additional payments for birthdays christmas pocket money and clothing foster carers must possess the following at least one spare room a real passion for fostering a child no major convictions driving offences are acceptable the time and dedication to provide for a child 24 at least one application should be available full time if applying as a couple as a foster carer you will benefit from the following a generous and industry competitive fostering allowance for each child in your care a dedicated social worker to provide you with onetoone support when you need it ongoing training to widen your professional foster care portfolio local carer and child activities support from a professional and dedicated team 24 hours a day 7 days a week the successful foster carer can look forward to an extremely rewarding career with full support from the organisation along the way please click to apply for the opportunity to become a foster carer in kent if the details shown on your cv match our clients requirements we will provide our client with your full details so that they can judge whether you may be suitable for the opportunity advertised your details as submitted by you will only be used in relation to this specific opportunity by applying to this advert and submitting your cv andor cover letter to us you give express consent to us using your details for this purpose erecruit solutions is a flat fee online recruitment company who actively recruit for the following roles child care social work foster carer child support social care residential carer youth worker foster parent in kent and surrounding areas ref fbka,healthcare_nursing,"['foster', 'carer', 'sought', 'join', 'organisation', 'kent', 'provide', 'safe', 'secure', 'family', 'home', 'children', 'young', 'people', 'care', 'system', 'fostering', 'highly', 'demanding', 'extremely', 'rewarding', 'path', 'foster', 'carer', 'act', 'parent', 'child', 'care', 'provide', 'nurturing', 'welcoming', 'family', 'environment', 'fostered', 'child', 'young', 'person', 'flourish', 'reach', 'full', 'potential', 'organisation', 'wellestablished', 'independent', 'fostering', 'agency', 'working', 'local', 'authorities', 'years', 'foster', 'carers', 'prepared', 'peoples', 'children', 'home', 'responsible', 'twentyfourseven', 'title', 'foster', 'carer', 'location', 'kent', 'surrounding', 'areas', 'salary', 'week', 'complex', 'special', 'placements', 'benefits', 'extensive', 'benefits', 'package', 'including', 'weeks', 'paid', 'respite', 'additional', 'payments', 'birthdays', 'christmas', 'pocket', 'money', 'clothing', 'foster', 'carers', 'possess', 'spare', 'room', 'real', 'passion', 'fostering', 'child', 'major', 'convictions', 'driving', 'offences', 'acceptable', 'time', 'dedication', 'provide', 'child', 'application', 'full', 'time', 'applying', 'couple', 'foster', 'carer', 'benefit', 'generous', 'industry', 'competitive', 'fostering', 'allowance', 'child', 'care', 'dedicated', 'social', 'worker', 'provide', 'onetoone', 'support', 'ongoing', 'training', 'widen', 'professional', 'foster', 'care', 'portfolio', 'local', 'carer', 'child', 'activities', 'support', 'professional', 'dedicated', 'team', 'hours', 'day', 'days', 'week', 'successful', 'foster', 'carer', 'forward', 'extremely', 'rewarding', 'career', 'full', 'support', 'organisation', 'click', 'apply', 'opportunity', 'foster', 'carer', 'kent', 'details', 'shown', 'cv', 'match', 'clients', 'requirements', 'provide', 'client', 'full', 'details', 'judge', 'suitable', 'opportunity', 'advertised', 'details', 'submitted', 'relation', 'specific', 'opportunity', 'applying', 'advert', 'submitting', 'cv', 'andor', 'cover', 'letter', 'give', 'express', 'consent', 'details', 'purpose', 'erecruit', 'solutions', 'flat', 'fee', 'online', 'recruitment', 'company', 'actively', 'recruit', 'roles', 'child', 'care', 'social', 'work', 'foster', 'carer', 'child', 'support', 'social', 'care', 'residential', 'carer', 'youth', 'worker', 'foster', 'parent', 'kent', 'surrounding', 'areas', 'ref', 'fbka']"
619,00620,recruitment consultant  westonsupermare  westonsupermare,69817624,allied healthcare group,allied healthcare are one of the uks leading healthcare staffing providers and right now we are currently looking for an experienced individual to join our busy team in westonsupermare as recruitment consultantreporting to the branch manager you will be required to handle all new candidates through the company recruitment process your duties will include research process and develop recruitment plan and activities in line with company objectives review and plan strategic recruitment activity  researching current markets conducting exit interviews and developing and maintaining reports on reasons for leaving candidate generation process  advert web open days etc measurable  final recruitment  retention report for region and each office  recruitment work on strategic recruitment plan with manager  highlight all the selling points of allied interviewing candidates including setting appropriate expectations of the role the company and the recruitment process ongoing recruitment planning and updating monitoring activity recording activity research seasonal trends for recruitment and retention analyse pipeline to ensure new staff requirements have not changed working to targets and maintaining pipeline of staff for branch  administration and compliance ensure that all information is collated application packs crb applications and payment any other administrative procedures required by the manager in return we will offer a competitive salary career progression and the opportunity to work for a high profile companyfor further information please call careers on    or apply online enclosing your current cvallied healthcare is an equal opportunities employer and is regulated by cqc,healthcare_nursing,"['allied', 'healthcare', 'uks', 'leading', 'healthcare', 'staffing', 'providers', 'experienced', 'individual', 'join', 'busy', 'team', 'westonsupermare', 'recruitment', 'consultantreporting', 'branch', 'manager', 'required', 'handle', 'candidates', 'company', 'recruitment', 'process', 'duties', 'include', 'research', 'process', 'develop', 'recruitment', 'plan', 'activities', 'line', 'company', 'objectives', 'review', 'plan', 'strategic', 'recruitment', 'activity', 'researching', 'current', 'markets', 'conducting', 'exit', 'interviews', 'developing', 'maintaining', 'reports', 'reasons', 'leaving', 'candidate', 'generation', 'process', 'advert', 'web', 'open', 'days', 'measurable', 'final', 'recruitment', 'retention', 'report', 'region', 'office', 'recruitment', 'work', 'strategic', 'recruitment', 'plan', 'manager', 'highlight', 'selling', 'points', 'allied', 'interviewing', 'candidates', 'including', 'setting', 'expectations', 'role', 'company', 'recruitment', 'process', 'ongoing', 'recruitment', 'planning', 'updating', 'monitoring', 'activity', 'recording', 'activity', 'research', 'seasonal', 'trends', 'recruitment', 'retention', 'analyse', 'pipeline', 'ensure', 'staff', 'requirements', 'changed', 'working', 'targets', 'maintaining', 'pipeline', 'staff', 'branch', 'administration', 'compliance', 'ensure', 'information', 'collated', 'application', 'packs', 'crb', 'applications', 'payment', 'administrative', 'procedures', 'required', 'manager', 'return', 'offer', 'competitive', 'salary', 'career', 'progression', 'opportunity', 'work', 'high', 'profile', 'companyfor', 'information', 'call', 'careers', 'apply', 'online', 'enclosing', 'current', 'cvallied', 'healthcare', 'equal', 'opportunities', 'employer', 'regulated', 'cqc']"
620,00621,assistant branch manager,69598361,ably resources ltd,assistant branch manager midlands the client this market leading service provider has grown significantly over the past few years operating on a local and regional basis they continue to provide an innovative service to all commercial public sector clients due to continual growth they now seek an assistant branch manager to assist with the midlands operations the role you will be responsible for a large team of sales operations admin staff based from birmingham and covering the midlandssouth west area you will be involved in the general day to day running of the branch management of staff and operations in addition to leading the team to achieve all set targets the ideal candidate will have experience in managing upwards of  employees in a dynamic fast paced environment candidates must have a minimum of 5 years managerial experience and have a proactive and organised approach to the position applicants should note that this will be a challenging role and can be expected to work long hours to achieve all goals the package basic salary     doe benefits  full benefits package apply online or send your cv to yvonnecrawfordablyresourcescom please note that only suitable candidates will be notified this job was originally posted as wwwtotaljobscomjobseekingassistantbranchmanagerjob,sales,"['assistant', 'branch', 'manager', 'midlands', 'client', 'market', 'leading', 'service', 'provider', 'grown', 'significantly', 'past', 'years', 'operating', 'local', 'regional', 'basis', 'continue', 'provide', 'innovative', 'service', 'commercial', 'public', 'sector', 'clients', 'due', 'continual', 'growth', 'seek', 'assistant', 'branch', 'manager', 'assist', 'midlands', 'operations', 'role', 'responsible', 'large', 'team', 'sales', 'operations', 'admin', 'staff', 'based', 'birmingham', 'covering', 'midlandssouth', 'west', 'area', 'involved', 'general', 'day', 'day', 'running', 'branch', 'management', 'staff', 'operations', 'addition', 'leading', 'team', 'achieve', 'set', 'targets', 'ideal', 'candidate', 'experience', 'managing', 'upwards', 'employees', 'dynamic', 'fast', 'paced', 'environment', 'candidates', 'minimum', 'years', 'managerial', 'experience', 'proactive', 'organised', 'approach', 'position', 'applicants', 'note', 'challenging', 'role', 'expected', 'work', 'long', 'hours', 'achieve', 'goals', 'package', 'basic', 'salary', 'doe', 'benefits', 'full', 'benefits', 'package', 'apply', 'online', 'send', 'cv', 'yvonnecrawfordablyresourcescom', 'note', 'suitable', 'candidates', 'notified', 'job', 'originally', 'posted', 'wwwtotaljobscomjobseekingassistantbranchmanagerjob']"
